organization_code,deployment_code,recording_code,recording_device_codes,recording_start_datetime,recording_end_datetime,recording_duration_secs,recording_interval_secs,recording_sample_rate_khz,recording_bit_depth,recording_channel,recording_n_channels,recording_filetypes,recording_timezone,recording_usable_start_datetime,recording_usable_end_datetime,recording_usable_min_frequency_khz,recording_usable_max_frequency_khz,recording_quality_code,recording_device_lost,recording_device_depth_m,recording_redacted,recording_json,recording_uri,recording_comments
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SoundTrap_Recordings,"SoundTrap_5987,HTI_856135,HTI_856147",2021-08-22T18:59:59Z,2021-08-29T09:30:30Z,360,720,384,16,1,2,WAV,UTC,2021-08-22T18:59:59Z,2021-08-29T09:30:30Z,0.05,384,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_001,
SWFSC,SWFSC_HMB_20210609_ADRIFT_002,SoundTrap_Recordings,"SoundTrap_5296,HTI_856097,HTI_856059",2021-06-09T18:12:23Z,2021-06-16T22:48:53Z,360,360,384,16,1,2,WAV,UTC,2021-06-09T18:12:23Z,2021-06-16T22:48:53Z,0.025,384,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_002,
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SoundTrap_Recordings,"SoundTrap_1208786975,HTI_856122,HTI_NA",2021-07-25T18:35:58Z,2021-08-03T16:32:07Z,360,720,384,16,1,2,WAV,UTC,2021-07-25T18:35:58Z,2021-08-03T16:32:07Z,0.05,384,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_003,
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SoundTrap_Recordings,"SoundTrap_1208786975,HTI_856122,HTI_NA",2021-06-10T18:30:40Z,2021-06-22T21:21:24Z,360,720,384,16,1,2,WAV,UTC,2021-06-10T18:30:40Z,2021-06-22T21:21:24Z,0.03,384,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_005,
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SoundTrap_Recordings,"SoundTrap_5318,HTI_856116,HTI_NA",2021-07-25T19:11:59Z,2021-07-28T22:05:59Z,360,720,384,16,1,2,WAV,UTC,2021-07-25T19:11:59Z,2021-07-28T22:05:59Z,0.05,384,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_006,
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SoundTrap_Recordings,"SoundTrap_5318,HTI_856116,HTI_NA",2021-06-10T17:33:22Z,2021-06-24T10:00:08Z,360,720,384,16,1,2,WAV,UTC,2021-06-10T17:33:22Z,2021-06-24T10:00:08Z,0.03,384,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_007,
SWFSC,SWFSC_HUM_20220118_ADRIFT_012,SoundTrap_Recordings,"SoundTrap_5992,HTI_856162,HTI_856168",2022-01-18T03:42:19Z,2022-01-21T19:39:12Z,360,360,384,16,1,2,WAV,UTC,2022-01-18T03:42:19Z,2022-01-21T19:39:12Z,0.03,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_012,
SWFSC,SWFSC_MOB_20220423_ADRIFT_013,SoundTrap_Recordings,"SoundTrap_6655,HTI_856163,HTI_856171",2022-04-23T20:44:52Z,2022-05-04T20:36:02Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-23T20:44:52Z,2022-05-04T20:36:02Z,1,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_013,
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,SoundTrap_Recordings,"SoundTrap_6668,HTI_856154,HTI_856170",2022-06-18T08:07:12Z,2022-06-21T06:14:36Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-18T08:07:12Z,2022-06-21T06:14:36Z,6,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_015,
SWFSC,SWFSC_HUM_20220425_ADRIFT_017,SoundTrap_Recordings,"SoundTrap_5987,HTI_856162,HTI_856168",2022-04-25T18:59:59Z,2022-04-28T19:22:16Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-25T18:59:59Z,2022-04-28T19:22:16Z,0.08,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_017,
SWFSC,SWFSC_HUM_20220425_ADRIFT_018,SoundTrap_Recordings,"SoundTrap_5989,HTI_856155,HTI_856166",2022-04-25T19:59:57Z,2022-04-28T20:22:15Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-25T19:59:57Z,2022-04-28T20:22:15Z,0.08,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_018,
SWFSC,SWFSC_MBY_20220621_ADRIFT_019,SoundTrap_Recordings,"SoundTrap_6673,HTI_856157,HTI_856169",2022-06-21T16:15:00Z,2022-06-25T22:14:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T16:15:00Z,2022-06-25T22:14:42Z,0.3,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_019,
SWFSC,SWFSC_MBY_20220621_ADRIFT_020,SoundTrap_Recordings,"SoundTrap_6666,HTI_856156,HTI_856167",2022-06-21T16:45:00Z,2022-06-25T17:52:13Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T16:45:00Z,2022-06-25T17:52:13Z,0.4,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_020,
SWFSC,SWFSC_MBY_20220621_ADRIFT_021,SoundTrap_Recordings,"SoundTrap_6670,HTI_856164,HTI_856175",2022-06-21T17:07:29Z,2022-06-25T18:37:12Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T17:07:29Z,2022-06-25T18:37:12Z,0.8,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_021,
SWFSC,SWFSC_MBY_20220621_ADRIFT_022,SoundTrap_Recordings,"SoundTrap_6667,HTI_856159,HTI_856177",2022-06-21T17:37:30Z,2022-06-25T16:52:16Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T17:37:30Z,2022-06-25T16:52:16Z,1.5,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_022,
SWFSC,SWFSC_MBY_20220621_ADRIFT_023,SoundTrap_Recordings,"SoundTrap_6665,HTI_856141,HTI_856144",2022-06-21T18:52:29Z,2022-06-25T21:29:41Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T18:52:29Z,2022-06-25T21:29:41Z,0.8,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_023,
SWFSC,SWFSC_MBY_20220621_ADRIFT_024,SoundTrap_Recordings,"SoundTrap_6664,HTI_856163,HTI_856171",2022-06-21T19:29:59Z,2022-06-25T20:14:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T19:29:59Z,2022-06-25T20:14:42Z,0.065,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_024,
SWFSC,SWFSC_MBY_20220621_ADRIFT_025,SoundTrap_Recordings,"SoundTrap_6672,HTI_856139,HTI_856148",2022-06-21T19:44:59Z,2022-06-25T17:29:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T19:44:59Z,2022-06-25T17:29:42Z,0.01,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_025,
SWFSC,SWFSC_MBY_20220621_ADRIFT_026,SoundTrap_Recordings,"SoundTrap_6663,HTI_856165,HTI_856173",2022-06-21T20:22:29Z,2022-06-25T20:44:44Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T20:22:29Z,2022-06-25T20:44:44Z,20,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_026,
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SoundTrap_Recordings,"SoundTrap_6668,HTI_856154,HTI_856170",2022-07-26T17:29:47Z,2022-07-30T20:20:32Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-26T17:29:47Z,2022-07-30T20:20:32Z,0.03,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_028,
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SoundTrap_Recordings,"SoundTrap_6671,HTI_856117,HTI_856118",2022-07-26T18:37:12Z,2022-07-30T18:14:25Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-26T18:37:12Z,2022-07-30T18:14:25Z,0.05,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_027,
SWFSC,SWFSC_HUM_20220728_ADRIFT_030,SoundTrap_Recordings,"SoundTrap_5987,HTI_856161,HTI_856176",2022-07-28T18:59:58Z,2022-08-01T11:29:40Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-28T18:59:58Z,2022-08-01T11:29:40Z,0.05,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_030,
SWFSC,SWFSC_HUM_20220728_ADRIFT_031,SoundTrap_Recordings,"SoundTrap_5984,HTI_856155,HTI_856166",2022-07-28T18:59:58Z,2022-08-01T08:52:13Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-28T18:59:58Z,2022-08-01T08:52:13Z,0.05,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_031,
SWFSC,SWFSC_HUM_20220913_ADRIFT_032,SoundTrap_Recordings,"SoundTrap_5987,HTI_856155,HTI_856166",2022-09-13T06:59:56Z,2022-09-15T18:14:45Z,1350,1350,384,16,1,2,WAV,UTC,2022-09-13T06:59:56Z,2022-09-15T18:14:45Z,0.03,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_032,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,SoundTrap_Recordings,"SoundTrap_5984,HTI_856162,HTI_856168",2022-09-13T04:44:56Z,2022-09-15T17:29:45Z,1350,1350,384,16,1,2,WAV,UTC,2022-09-13T04:44:56Z,2022-09-15T17:29:45Z,0.25,192,COMPROMISED,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_033,
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,SoundTrap_Recordings,"SoundTrap_6668,HTI_856154,HTI_856170",2022-09-27T18:37:14Z,2022-10-01T15:59:35Z,1350,1350,384,16,1,2,WAV,UTC,2022-09-27T18:37:14Z,2022-10-01T15:59:35Z,0.05,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_034,
SWFSC,SWFSC_HUM_20221116_ADRIFT_036,SoundTrap_Recordings,"SoundTrap_5984,HTI_856155,HTI_856166",2022-11-16T19:14:57Z,2022-11-20T07:37:12Z,1350,1350,384,16,1,2,WAV,UTC,2022-11-16T19:14:57Z,2022-11-20T07:37:12Z,0.05,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_036,
SWFSC,SWFSC_HUM_20221116_ADRIFT_037,SoundTrap_Recordings,"SoundTrap_8025,HTI_856162,HTI_856168",2022-11-16T18:59:58Z,2022-11-21T10:59:46Z,1350,1350,288,16,1,2,WAV,UTC,2022-11-16T18:59:58Z,2022-11-21T10:59:46Z,0.03,192,GOOD,,100,,,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_037,
