organization_code,deployment_code,recording_code,recording_device_codes,recording_start_datetime,recording_end_datetime,recording_duration_secs,recording_interval_secs,recording_sample_rate_khz,recording_bit_depth,recording_channel,recording_n_channels,recording_filetypes,recording_timezone,recording_usable_start_datetime,recording_usable_end_datetime,recording_usable_min_frequency_khz,recording_usable_max_frequency_khz,recording_quality_code,recording_device_lost,recording_device_depth_m,recording_redacted,recording_json,recording_uri,recording_comments
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SoundTrap_Recordings,"SoundTrap_5987,HTI_856135,HTI_856147",2021-08-22T18:59:59Z,2021-08-29T09:30:30Z,360,720,384,16,1,2,WAV,UTC,2021-08-22T18:59:59Z,2021-08-29T09:30:30Z,0.05,384,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_001,NA
SWFSC,SWFSC_HMB_20210609_ADRIFT_002,SoundTrap_Recordings,"SoundTrap_5296,HTI_856097,HTI_856059",2021-06-09T18:12:23Z,2021-06-16T22:48:53Z,360,360,384,16,1,2,WAV,UTC,2021-06-09T18:12:23Z,2021-06-16T22:48:53Z,0.025,384,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_002,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SoundTrap_Recordings,"SoundTrap_1208786975,HTI_856122,HTI_NA",2021-07-25T18:35:58Z,2021-08-03T16:32:07Z,360,720,384,16,1,2,WAV,UTC,2021-07-25T18:35:58Z,2021-08-03T16:32:07Z,0.05,384,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_003,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SoundTrap_Recordings,"SoundTrap_1208786975,HTI_856122,HTI_NA",2021-06-10T18:30:40Z,2021-06-22T21:21:24Z,360,720,384,16,1,2,WAV,UTC,2021-06-10T18:30:40Z,2021-06-22T21:21:24Z,0.03,384,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_005,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SoundTrap_Recordings,"SoundTrap_5318,HTI_856116,HTI_NA",2021-07-25T19:11:59Z,2021-07-28T22:05:59Z,360,720,384,16,1,2,WAV,UTC,2021-07-25T19:11:59Z,2021-07-28T22:05:59Z,0.05,384,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_006,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SoundTrap_Recordings,"SoundTrap_5318,HTI_856116,HTI_NA",2021-06-10T17:33:22Z,2021-06-24T10:00:08Z,360,720,384,16,1,2,WAV,UTC,2021-06-10T17:33:22Z,2021-06-24T10:00:08Z,0.03,384,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_007,NA
SWFSC,SWFSC_HUM_20220118_ADRIFT_012,SoundTrap_Recordings,"SoundTrap_5992,HTI_856162,HTI_856168",2022-01-18T03:42:19Z,2022-01-21T19:39:12Z,360,360,384,16,1,2,WAV,UTC,2022-01-18T03:42:19Z,2022-01-21T19:39:12Z,0.03,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_012,NA
SWFSC,SWFSC_HUM_20220425_ADRIFT_017,SoundTrap_Recordings,"SoundTrap_5987,HTI_856162,HTI_856168",2022-04-25T18:59:59Z,2022-04-28T19:22:16Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-25T18:59:59Z,2022-04-28T19:22:16Z,0.08,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_017,NA
SWFSC,SWFSC_HUM_20220425_ADRIFT_018,SoundTrap_Recordings,"SoundTrap_5989,HTI_856155,HTI_856166",2022-04-25T19:59:57Z,2022-04-28T20:22:15Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-25T19:59:57Z,2022-04-28T20:22:15Z,0.08,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_018,NA
SWFSC,SWFSC_HUM_20220728_ADRIFT_030,SoundTrap_Recordings,"SoundTrap_5987,HTI_856161,HTI_856176",2022-07-28T18:59:58Z,2022-08-01T11:29:40Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-28T18:59:58Z,2022-08-01T11:29:40Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_030,NA
SWFSC,SWFSC_HUM_20220728_ADRIFT_031,SoundTrap_Recordings,"SoundTrap_5984,HTI_856155,HTI_856166",2022-07-28T18:59:58Z,2022-08-01T08:52:13Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-28T18:59:58Z,2022-08-01T08:52:13Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_031,NA
SWFSC,SWFSC_HUM_20220913_ADRIFT_032,SoundTrap_Recordings,"SoundTrap_5987,HTI_856155,HTI_856166",2022-09-13T06:59:56Z,2022-09-15T18:14:45Z,1350,1350,384,16,1,2,WAV,UTC,2022-09-13T06:59:56Z,2022-09-15T18:14:45Z,0.03,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_032,NA
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,SoundTrap_Recordings,"SoundTrap_5984,HTI_856162,HTI_856168",2022-09-13T04:44:56Z,2022-09-15T17:29:45Z,1350,1350,384,16,1,2,WAV,UTC,2022-09-13T04:44:56Z,2022-09-15T17:29:45Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_033,NA
SWFSC,SWFSC_HUM_20221116_ADRIFT_036,SoundTrap_Recordings,"SoundTrap_5984,HTI_856155,HTI_856166",2022-11-16T19:14:57Z,2022-11-20T07:37:12Z,1350,1350,384,16,1,2,WAV,UTC,2022-11-16T19:14:57Z,2022-11-20T07:37:12Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_036,NA
SWFSC,SWFSC_HUM_20221116_ADRIFT_038,SoundTrap_Recordings,"SoundTrap_5987,HTI_856161,HTI_856176",2022-11-16T19:14:57Z,2022-11-20T03:29:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-11-16T19:14:57Z,2022-11-20T03:29:42Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_038,NA
SWFSC,SWFSC_HUM_20221213_ADRIFT_039,SoundTrap_Recordings,"SoundTrap_5984,HTI_856155,HTI_856166",2022-12-13T21:29:57Z,2022-12-16T20:22:14Z,1350,1350,384,16,1,2,WAV,UTC,2022-12-13T21:29:57Z,2022-12-16T20:22:14Z,1,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_039,NA
SWFSC,SWFSC_HUM_20221213_ADRIFT_041,SoundTrap_Recordings,"SoundTrap_5987,HTI_856161,HTI_856176",2022-12-13T21:52:27Z,2022-12-16T22:37:14Z,1350,1350,384,16,1,2,WAV,UTC,2022-12-13T21:52:27Z,2022-12-16T22:37:14Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_041,NA
SWFSC,SWFSC_ORE_20230316_ADRIFT_042,SoundTrap_Recordings,"SoundTrap_5296,HTI_856163,HTI_856171",2023-03-16T19:29:57Z,2023-03-21T00:44:35Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T19:29:57Z,2023-03-21T00:44:35Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_042,NA
SWFSC,SWFSC_ORE_20230316_ADRIFT_043,SoundTrap_Recordings,"SoundTrap_5986,HTI_856159,HTI_856177",2023-03-16T18:52:27Z,2023-03-20T08:53:16Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T18:52:27Z,2023-03-20T08:53:16Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_043,NA
SWFSC,SWFSC_ORE_20230316_ADRIFT_044,SoundTrap_Recordings,"SoundTrap_5991,HTI_856136,HTI_856145",2023-03-16T20:14:58Z,2023-03-20T21:11:29Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T20:14:58Z,2023-03-20T21:11:29Z,0.075,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_044,NA
SWFSC,SWFSC_ORE_20230316_ADRIFT_045,SoundTrap_Recordings,"SoundTrap_5994,HTI_856138,HTI_856151",2023-03-16T18:59:58Z,2023-03-20T11:40:17Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T18:59:58Z,2023-03-20T11:40:17Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_045,NA
SWFSC,SWFSC_HUM_20230316_ADRIFT_054,SoundTrap_Recordings,"SoundTrap_5984,HTI_856155,HTI_856166",2023-03-16T18:29:57Z,2023-03-18T16:59:48Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T18:29:57Z,2023-03-18T16:59:48Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_054,NA
SWFSC,SWFSC_HUM_20230316_ADRIFT_057,SoundTrap_Recordings,"SoundTrap_5992,HTI_856162,HTI_856168",2023-03-16T19:14:57Z,2023-03-18T16:59:48Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T19:14:57Z,2023-03-18T16:59:48Z,1,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_057,NA
SWFSC,SWFSC_ORE_20230413_ADRIFT_058,SoundTrap_Recordings,"SoundTrap_5296,HTI_856163,HTI_856171",2023-04-13T07:49:55Z,2023-04-16T17:09:46Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-13T07:49:55Z,2023-04-16T17:09:46Z,1.5,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_058,NA
SWFSC,SWFSC_ORE_20230413_ADRIFT_059,SoundTrap_Recordings,"SoundTrap_5986,HTI_856159,HTI_856177",2023-04-13T06:15:12Z,2023-04-16T18:18:58Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-13T06:15:12Z,2023-04-16T18:18:58Z,0.1,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_059,NA
SWFSC,SWFSC_ORE_20230413_ADRIFT_060,SoundTrap_Recordings,"SoundTrap_5991,HTI_856136,HTI_856145",2023-04-13T06:58:22Z,2023-04-16T18:13:06Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-13T06:58:22Z,2023-04-16T18:13:06Z,0.075,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_060,NA
SWFSC,SWFSC_ORE_20230413_ADRIFT_061,SoundTrap_Recordings,"SoundTrap_5994,HTI_856138,HTI_856151",2023-04-13T05:14:02Z,2023-04-16T18:56:45Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-13T05:14:02Z,2023-04-16T18:56:45Z,0.73,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_061,NA
SWFSC,SWFSC_ORE_20230426_ADRIFT_062,SoundTrap_Recordings,"SoundTrap_5296,HTI_856163,HTI_856171",2023-04-26T03:37:21Z,2023-04-29T05:28:54Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-26T03:37:21Z,2023-04-29T05:28:54Z,0.25,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_062,NA
SWFSC,SWFSC_ORE_20230426_ADRIFT_063,SoundTrap_Recordings,"SoundTrap_5986,HTI_856159,HTI_856177",2023-04-26T03:03:33Z,2023-04-29T03:44:57Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-26T03:03:33Z,2023-04-29T03:44:57Z,0.25,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_063,NA
SWFSC,SWFSC_ORE_20230426_ADRIFT_064,SoundTrap_Recordings,"SoundTrap_5991,HTI_856136,HTI_856145",2023-04-26T02:06:08Z,2023-04-29T07:20:35Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-26T02:06:08Z,2023-04-29T07:20:35Z,0.7,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_064,NA
SWFSC,SWFSC_ORE_20230426_ADRIFT_065,SoundTrap_Recordings,"SoundTrap_5994,HTI_856138,HTI_856151",2023-04-26T02:59:55Z,2023-04-29T06:47:58Z,1350,1350,384,16,1,2,WAV,UTC,2023-04-26T02:59:55Z,2023-04-29T06:47:58Z,1,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_065,NA
SWFSC,SWFSC_HUM_20230507_ADRIFT_068,SoundTrap_Recordings,"SoundTrap_5992,HTI_856155,HTI_856166",2023-05-07T00:29:57Z,2023-05-09T16:14:48Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-07T00:29:57Z,2023-05-09T16:14:48Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_068,NA
SWFSC,SWFSC_HUM_20230507_ADRIFT_070,SoundTrap_Recordings,"SoundTrap_5984,HTI_856156,HTI_856167",2023-05-07T00:52:27Z,2023-05-09T17:44:46Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-07T00:52:27Z,2023-05-09T17:44:46Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_070,NA
SWFSC,SWFSC_ORE_20230517_ADRIFT_072,SoundTrap_Recordings,"SoundTrap_5296,HTI_856163,HTI_856171",2023-05-17T18:13:55Z,2023-05-23T13:36:52Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-17T18:13:55Z,2023-05-23T13:36:52Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_072,NA
SWFSC,SWFSC_ORE_20230517_ADRIFT_073,SoundTrap_Recordings,"SoundTrap_5986,HTI_856159,HTI_856177",2023-05-17T18:38:28Z,2023-05-21T06:28:31Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-17T18:38:28Z,2023-05-21T06:28:31Z,0.05,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_073,NA
SWFSC,SWFSC_ORE_20230517_ADRIFT_074,SoundTrap_Recordings,"SoundTrap_5991,HTI_856136,HTI_856145",2023-05-17T18:58:57Z,2023-05-21T20:30:14Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-17T18:58:57Z,2023-05-21T20:30:14Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_074,NA
SWFSC,SWFSC_ORE_20230517_ADRIFT_075,SoundTrap_Recordings,"SoundTrap_5994,HTI_856138,HTI_856151",2023-05-17T19:25:22Z,2023-05-21T09:00:04Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-17T19:25:22Z,2023-05-21T09:00:04Z,0.25,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_075,NA
SWFSC,SWFSC_ORE_20230717_ADRIFT_077,SoundTrap_Recordings,"SoundTrap_5986,HTI_856159,HTI_856177",2023-07-17T19:08:24Z,2023-07-21T08:34:54Z,360,360,384,16,1,2,WAV,UTC,2023-07-17T19:08:24Z,2023-07-21T08:34:54Z,0.15,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_077,NA
SWFSC,SWFSC_ORE_20230717_ADRIFT_078,SoundTrap_Recordings,"SoundTrap_5994,HTI_856138,HTI_856151",2023-07-17T20:03:06Z,2023-07-21T11:22:38Z,360,360,384,16,1,2,WAV,UTC,2023-07-17T20:03:06Z,2023-07-21T11:22:38Z,0.055,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_078,NA
SWFSC,SWFSC_ORE_20230804_ADRIFT_085,SoundTrap_Recordings,"SoundTrap_5296,HTI_856163,HTI_856171",2023-08-04T22:05:51Z,2023-08-11T02:37:32Z,360,360,384,16,1,2,WAV,UTC,2023-08-04T22:05:51Z,2023-08-11T02:37:32Z,0.075,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_085,NA
SWFSC,SWFSC_ORE_20230804_ADRIFT_086,SoundTrap_Recordings,"SoundTrap_5986,HTI_856159,HTI_856177",2023-08-04T22:41:21Z,2023-08-08T10:11:54Z,360,360,384,16,1,2,WAV,UTC,2023-08-04T22:41:21Z,2023-08-08T10:11:54Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_086,NA
SWFSC,SWFSC_ORE_20230804_ADRIFT_087,SoundTrap_Recordings,"SoundTrap_5994,HTI_856138,HTI_856151",2023-08-04T23:14:28Z,2023-08-08T11:44:44Z,360,360,384,16,1,2,WAV,UTC,2023-08-04T23:14:28Z,2023-08-08T11:44:44Z,0.04,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_087,NA
SWFSC,SWFSC_HUM_20230825_ADRIFT_088,SoundTrap_Recordings,"SoundTrap_5992,HTI_856155,HTI_856166",2023-08-25T17:29:58Z,2023-08-28T20:23:59Z,360,360,384,16,1,2,WAV,UTC,2023-08-25T17:29:58Z,2023-08-28T20:23:59Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_088,NA
SWFSC,SWFSC_HUM_20230825_ADRIFT_089,SoundTrap_Recordings,"SoundTrap_5990,HTI_856161,HTI_856176",2023-08-25T17:17:58Z,2023-08-26T18:23:58Z,360,360,384,16,1,2,WAV,UTC,2023-08-25T17:17:58Z,2023-08-26T18:23:58Z,0.05,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_089,NA
SWFSC,SWFSC_HUM_20230825_ADRIFT_090,SoundTrap_Recordings,"SoundTrap_5984,HTI_856156,HTI_856167",2023-08-25T17:41:58Z,2023-08-26T21:11:58Z,360,360,384,16,1,2,WAV,UTC,2023-08-25T17:41:58Z,2023-08-26T21:11:58Z,0.05,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_090,NA
SWFSC,SWFSC_HUM_20231005_ADRIFT_097,SoundTrap_Recordings,"SoundTrap_5992,HTI_856155,HTI_856166",2023-10-05T23:29:58Z,2023-10-06T23:23:58Z,360,360,384,16,1,2,WAV,UTC,2023-10-05T23:29:58Z,2023-10-06T23:23:58Z,0.075,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_097,NA
SWFSC,SWFSC_HUM_20231005_ADRIFT_098,SoundTrap_Recordings,"SoundTrap_5990,HTI_856161,HTI_856176",2023-10-05T23:29:58Z,2023-10-06T23:41:58Z,360,360,384,16,1,2,WAV,UTC,2023-10-05T23:29:58Z,2023-10-06T23:41:58Z,0.08,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_098,NA
SWFSC,SWFSC_HUM_20231005_ADRIFT_099,SoundTrap_Recordings,"SoundTrap_5984,HTI_856156,HTI_856167",2023-10-05T23:41:58Z,2023-10-06T23:53:58Z,360,360,384,16,1,2,WAV,UTC,2023-10-05T23:41:58Z,2023-10-06T23:53:58Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_099,NA
SWFSC,SWFSC_HUM_20221116_ADRIFT_037,SoundTrap_Recordings,"SoundTrap_8025,HTI_856162,HTI_856168",2022-11-16T18:59:58Z,2022-11-21T10:59:46Z,1350,1350,288,16,1,2,WAV,UTC,2022-11-16T18:59:58Z,2022-11-21T10:59:46Z,0.03,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_037,NA
SWFSC,SWFSC_HUM_20221213_ADRIFT_040,SoundTrap_Recordings,"SoundTrap_8025,HTI_856162,HTI_856168",2022-12-13T21:29:57Z,2022-12-16T21:29:49Z,1350,1350,288,16,1,2,WAV,UTC,2022-12-13T21:29:57Z,2022-12-16T21:29:49Z,0.25,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_040,NA
SWFSC,SWFSC_HUM_20230316_ADRIFT_055,SoundTrap_Recordings,"SoundTrap_8025,HTI_856161,HTI_856176",2023-03-16T18:29:57Z,2023-03-18T17:29:52Z,1350,1350,288,16,1,2,WAV,UTC,2023-03-16T18:29:57Z,2023-03-18T17:29:52Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_055,NA
SWFSC,SWFSC_HUM_20230507_ADRIFT_071,SoundTrap_Recordings,"SoundTrap_8025,HTI_856162,HTI_856168",2023-05-07T00:59:58Z,2023-05-09T17:59:47Z,1350,1350,288,16,1,2,WAV,UTC,2023-05-07T00:59:58Z,2023-05-09T17:59:47Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_071,NA
SWFSC,SWFSC_HUM_20230825_ADRIFT_091,SoundTrap_Recordings,"SoundTrap_8025,HTI_856162,HTI_856168",2023-08-25T18:05:58Z,2023-08-28T21:29:59Z,360,360,288,16,1,2,WAV,UTC,2023-08-25T18:05:58Z,2023-08-28T21:29:59Z,0.05,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_091,NA
SWFSC,SWFSC_HUM_20231005_ADRIFT_100,SoundTrap_Recordings,"SoundTrap_8025,HTI_856162,HTI_856168",2023-10-05T23:53:58Z,2023-10-07T00:23:58Z,360,360,288,16,1,2,WAV,UTC,2023-10-05T23:53:58Z,2023-10-07T00:23:58Z,0.25,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_100,NA
SWFSC,SWFSC_MOB_20220423_ADRIFT_013,SoundTrap_Recordings,"SoundTrap_6655,HTI_856163,HTI_856171",2022-04-23T20:44:52Z,2022-05-04T20:36:02Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-23T20:44:52Z,2022-05-04T20:36:02Z,1,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_013,NA
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,SoundTrap_Recordings,"SoundTrap_6668,HTI_856154,HTI_856170",2022-06-18T08:07:12Z,2022-06-21T06:14:36Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-18T08:07:12Z,2022-06-21T06:14:36Z,6,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_015,NA
SWFSC,SWFSC_MBY_20220621_ADRIFT_019,SoundTrap_Recordings,"SoundTrap_6673,HTI_856157,HTI_856169",2022-06-21T16:15:00Z,2022-06-25T22:14:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T16:15:00Z,2022-06-25T22:14:42Z,0.3,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_019,NA
SWFSC,SWFSC_MBY_20220621_ADRIFT_020,SoundTrap_Recordings,"SoundTrap_6666,HTI_856156,HTI_856167",2022-06-21T16:45:00Z,2022-06-25T17:52:13Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T16:45:00Z,2022-06-25T17:52:13Z,0.4,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_020,NA
SWFSC,SWFSC_MBY_20220621_ADRIFT_021,SoundTrap_Recordings,"SoundTrap_6670,HTI_856164,HTI_856175",2022-06-21T17:07:29Z,2022-06-25T18:37:12Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T17:07:29Z,2022-06-25T18:37:12Z,0.8,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_021,NA
SWFSC,SWFSC_MBY_20220621_ADRIFT_022,SoundTrap_Recordings,"SoundTrap_6667,HTI_856159,HTI_856177",2022-06-21T17:37:30Z,2022-06-25T16:52:16Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T17:37:30Z,2022-06-25T16:52:16Z,1.5,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_022,NA
SWFSC,SWFSC_MBY_20220621_ADRIFT_023,SoundTrap_Recordings,"SoundTrap_6665,HTI_856141,HTI_856144",2022-06-21T18:52:29Z,2022-06-25T21:29:41Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T18:52:29Z,2022-06-25T21:29:41Z,0.8,192,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_023,NA
